id,date,amount,category
778,2023-10-02,245.02,Books
779,2023-12-12,283.12,Home & Garden
780,2023-01-14,114.63,Groceries
781,2023-08-11,113.51,Clothing
782,2023-04-03,159.76,Groceries
783,2023-08-25,492.72,Home & Garden
784,2023-04-16,372.58,Clothing
785,2023-08-02,173.03,Books
786,2023-01-07,340.12,Books
787,2023-04-11,359.67,Clothing
788,2023-02-18,452.41,Books
789,2023-02-10,248.7,Electronics
790,2023-06-08,167.78,Electronics
791,2023-05-24,182.3,Books
792,2023-02-07,134.79,Home & Garden
793,2023-03-01,460.79,Groceries
794,2023-04-24,342.42,Clothing
795,2023-04-06,443.04,Books
796,2023-12-19,452.71,Home & Garden
797,2023-07-28,351.98,Clothing
798,2023-10-16,424.41,Electronics
799,2023-03-04,119.03,Electronics
800,2023-04-04,289.68,Home & Garden
801,2023-11-17,305.05,Clothing
802,2023-12-13,82.02,Electronics
803,2023-05-31,202.4,Clothing
804,2023-10-20,476.16,Groceries
805,2023-03-25,232.66,Home & Garden
806,2023-05-08,125.46,Clothing
807,2023-09-19,105.99,Books
808,2023-12-15,111.55,Electronics
809,2023-06-04,367.17,Groceries
810,2023-08-30,117.05,Electronics
811,2023-03-25,439.73,Electronics
812,2023-05-16,289.13,Electronics
813,2023-06-30,291.69,Clothing
814,2023-03-22,185.88,Clothing
815,2023-01-01,418.29,Electronics
816,2023-08-04,122.51,Groceries
817,2023-07-27,406.79,Books
818,2023-11-27,494.06,Groceries
819,2023-09-10,266.62,Home & Garden
820,2023-05-12,262.6,Electronics
821,2023-03-03,490.86,Groceries
822,2023-11-20,128.47,Groceries
823,2023-05-25,311.07,Electronics
824,2023-03-26,293.74,Groceries
825,2023-04-27,237.36,Books
826,2023-08-18,151.25,Books
827,2023-09-13,150.2,Groceries
828,2023-11-09,350.62,Books
829,2023-11-15,266.41,Clothing
830,2023-02-18,69.2,Groceries
831,2023-05-26,233.03,Groceries
832,2023-01-10,340.39,Home & Garden
833,2023-07-10,374.03,Electronics
834,2023-03-21,232.5,Electronics
835,2023-08-19,294.7,Electronics
836,2023-07-26,248.21,Home & Garden
837,2023-08-17,64.13,Home & Garden
838,2023-11-24,281.41,Clothing
839,2023-11-15,299.26,Groceries
840,2023-10-07,285.68,Clothing
841,2023-12-14,440.39,Books
842,2023-01-08,400.18,Electronics
843,2023-10-06,226.67,Electronics
844,2023-12-21,247.94,Clothing
845,2023-06-08,237.76,Electronics
846,2023-09-04,222.26,Electronics
847,2023-03-22,399.88,Home & Garden
848,2023-06-05,451.62,Clothing
849,2023-02-17,471.83,Books
850,2023-04-25,265.88,Home & Garden
851,2023-01-12,200.5,Home & Garden
852,2023-12-01,450.88,Home & Garden
853,2023-10-14,422.78,Clothing
854,2023-04-01,238.98,Electronics
855,2023-10-18,146.76,Home & Garden
856,2023-02-24,250.3,Clothing
857,2023-12-04,436.02,Home & Garden
858,2023-06-13,470.68,Home & Garden
859,2023-03-13,328.63,Home & Garden
860,2023-11-12,473.46,Electronics
861,2023-04-23,284.21,Home & Garden
862,2023-03-10,477.87,Clothing
863,2023-01-14,385.99,Home & Garden
864,2023-04-12,354.28,Clothing
865,2023-10-03,267.71,Home & Garden
866,2023-12-30,279.98,Groceries
867,2023-09-22,91.63,Home & Garden
868,2023-12-19,275.77,Groceries
869,2023-07-29,73.85,Electronics
870,2023-07-17,223.91,Home & Garden
871,2023-04-11,484.46,Clothing
872,2023-09-11,475.86,Electronics
873,2023-06-07,466.01,Clothing
874,2023-08-19,119.55,Clothing
875,2023-05-31,281.56,Electronics
876,2023-01-31,165.98,Home & Garden
877,2023-09-13,298.29,Books
878,2023-01-20,107.27,Home & Garden
879,2023-09-18,317.89,Electronics
880,2023-05-29,227.23,Electronics
881,2023-12-29,255.49,Clothing
882,2023-03-16,377.61,Books
883,2023-05-04,419.3,Clothing
884,2023-08-03,297.55,Books
885,2023-11-13,472.41,Books
886,2023-08-18,164.21,Groceries
887,2023-09-08,498.93,Clothing
888,2023-04-04,361.81,Groceries
889,2023-06-19,91.9,Books
890,2023-02-10,99.88,Home & Garden
891,2023-07-08,127.02,Clothing
892,2023-07-29,435.9,Electronics
893,2023-06-29,404.73,Clothing
894,2023-10-24,308.51,Books
895,2023-03-01,137.07,Groceries
896,2023-01-30,362.35,Books
897,2023-08-14,429.06,Electronics
898,2023-04-05,278.45,Home & Garden
899,2023-08-27,362.79,Home & Garden
900,2023-06-15,100.82,Electronics
901,2023-08-05,380.99,Groceries
902,2023-09-30,493.86,Books
903,2023-12-22,162.44,Clothing
904,2023-06-17,380.92,Groceries
905,2023-06-07,471.09,Books
906,2023-03-07,161.98,Clothing
907,2023-10-07,312.73,Clothing
908,2023-07-20,408.39,Electronics
909,2023-03-29,112.26,Clothing
910,2023-10-21,118.15,Books
911,2023-08-06,188.1,Groceries
912,2023-12-12,323.6,Home & Garden
913,2023-05-15,320.55,Home & Garden
914,2023-08-05,189.58,Groceries
915,2023-04-12,412.25,Electronics
916,2023-10-25,164.38,Groceries
917,2023-02-13,110.11,Clothing
918,2023-04-21,228.15,Home & Garden
919,2023-08-28,407.29,Books
920,2023-10-06,314.11,Home & Garden
921,2023-01-12,272.12,Clothing
922,2023-04-30,325.54,Home & Garden
923,2023-10-10,447.83,Groceries
924,2023-02-18,270.82,Books
925,2023-07-19,109.87,Groceries
926,2023-08-28,312.66,Clothing
927,2023-07-02,319.08,Groceries
928,2023-04-07,178.5,Groceries
929,2023-12-23,137.42,Electronics
930,2023-12-05,225.17,Clothing
931,2023-03-29,286.87,Home & Garden
932,2023-01-03,317.7,Books
933,2023-09-22,222.87,Clothing
934,2023-09-24,141.12,Clothing
935,2023-09-19,440.99,Electronics
936,2023-10-22,245.69,Groceries
937,2023-04-11,431.15,Books
938,2023-04-28,430.43,Groceries
939,2023-03-01,302.39,Clothing
940,2023-06-14,399.89,Books
941,2023-09-19,287.6,Electronics
942,2023-02-08,431.04,Groceries
943,2023-06-13,283.43,Books
944,2023-03-30,78.91,Home & Garden
945,2023-07-27,279.4,Electronics
946,2023-12-07,444.13,Clothing
947,2023-09-23,254.49,Books
948,2023-05-13,408.34,Clothing
949,2023-01-25,52.9,Groceries
950,2023-04-05,476.82,Clothing
951,2023-12-06,394.87,Clothing
952,2023-03-19,103.09,Electronics
953,2023-09-25,355.17,Groceries
954,2023-03-23,117.27,Home & Garden
955,2023-06-04,413.56,Groceries
956,2023-06-25,81.61,Home & Garden
957,2023-04-09,136.85,Books
958,2023-01-22,296.13,Home & Garden
959,2023-06-20,221.48,Books
960,2023-05-26,209.97,Books
961,2023-04-12,206.91,Home & Garden
962,2023-09-02,81.99,Books
963,2023-07-03,120.84,Home & Garden
964,2023-04-11,231.17,Electronics
965,2023-07-16,273.41,Books
966,2023-04-22,66.93,Groceries
967,2023-08-15,447.47,Groceries
968,2023-09-25,273.29,Books
969,2023-04-08,60.72,Books
970,2023-08-27,296.56,Groceries
971,2023-01-12,374.42,Groceries
972,2023-01-26,182.87,Home & Garden
973,2023-04-08,418.18,Groceries
974,2023-12-18,400.58,Clothing
975,2023-10-29,448.53,Home & Garden
976,2023-09-20,306.28,Home & Garden
977,2023-03-31,216.56,Electronics
978,2023-12-11,201.54,Clothing
979,2023-02-08,61.45,Home & Garden
980,2023-02-21,54.94,Clothing
981,2023-01-17,70.29,Clothing
982,2023-08-07,177.98,Electronics
983,2023-09-17,402.33,Groceries
984,2023-12-13,89.65,Books
985,2023-05-03,214.72,Clothing
986,2023-09-16,280.62,Electronics
987,2023-05-14,190.23,Home & Garden
988,2023-09-29,167.89,Groceries
989,2023-12-01,154.95,Books
990,2023-06-30,450.7,Groceries
991,2023-12-26,177.08,Clothing
992,2023-09-21,297.09,Books
993,2023-06-29,129.29,Home & Garden
994,2023-12-25,280.35,Books
995,2023-09-07,422.0,Books
996,2023-07-03,187.88,Books
997,2023-04-24,60.27,Books
998,2023-07-25,287.73,Books
999,2023-11-08,400.94,Clothing
1000,2023-03-30,432.49,Books
1001,2023-09-10,327.6,Books
1002,2023-11-21,194.62,Groceries
1003,2023-04-28,379.06,Books
1004,2023-07-05,496.45,Groceries
1005,2023-12-16,286.41,Groceries
1006,2023-04-13,73.16,Clothing
1007,2023-07-26,445.77,Books
1008,2023-03-24,266.61,Books
1009,2023-08-25,69.96,Clothing
1010,2023-01-04,412.12,Electronics
1011,2023-06-15,236.0,Groceries
1012,2023-10-13,314.37,Electronics
1013,2023-03-20,123.52,Home & Garden
1014,2023-09-25,256.15,Home & Garden
1015,2023-01-12,158.26,Clothing
1016,2023-09-30,183.97,Clothing
1017,2023-03-02,67.28,Groceries
1018,2023-05-04,492.49,Electronics
1019,2023-04-14,248.72,Books
1020,2023-07-11,456.75,Books
1021,2023-07-07,193.53,Home & Garden
1022,2023-05-10,330.37,Groceries
1023,2023-07-01,277.86,Clothing
1024,2023-10-12,490.91,Groceries
1025,2023-12-08,182.75,Books
1026,2023-08-05,460.4,Clothing
1027,2023-03-15,483.7,Groceries
1028,2023-12-04,404.79,Electronics
1029,2023-01-16,242.65,Clothing
1030,2023-05-12,425.38,Books
1031,2023-04-17,164.54,Books
1032,2023-08-02,371.02,Clothing
1033,2023-10-12,379.93,Groceries
1034,2023-11-11,309.55,Groceries
1035,2023-08-02,488.84,Books
1036,2023-03-20,193.73,Home & Garden
1037,2023-11-18,227.77,Groceries
1038,2023-11-29,124.17,Electronics
1039,2023-09-25,370.38,Home & Garden
1040,2023-10-09,353.04,Clothing
1041,2023-12-26,124.19,Home & Garden
1042,2023-09-25,77.31,Electronics
1043,2023-12-13,427.8,Electronics
1044,2023-08-26,403.57,Clothing
1045,2023-05-25,248.34,Home & Garden
1046,2023-09-15,392.43,Books
1047,2023-01-17,331.02,Groceries
1048,2023-02-03,456.12,Books
1049,2023-02-03,82.55,Electronics
1050,2023-06-22,176.74,Home & Garden
1051,2023-10-24,401.76,Clothing
1052,2023-11-25,415.36,Electronics
1053,2023-07-25,475.86,Groceries
1054,2023-04-17,468.16,Books
1055,2023-03-25,90.54,Home & Garden
1056,2023-08-31,314.94,Electronics
1057,2023-11-21,472.53,Home & Garden
1058,2023-05-31,192.24,Electronics
1059,2023-03-06,256.41,Books
1060,2023-08-18,236.07,Books
1061,2023-10-15,498.44,Clothing
1062,2023-03-21,270.26,Electronics
1063,2023-03-25,263.83,Electronics
1064,2023-09-29,488.18,Groceries
1065,2023-11-04,493.21,Electronics
1066,2023-06-23,68.16,Groceries
1067,2023-01-11,343.32,Books
1068,2023-04-16,450.57,Books
1069,2023-12-03,290.55,Electronics
1070,2023-03-12,282.69,Electronics
1071,2023-01-22,375.83,Groceries
1072,2023-08-11,421.34,Books
1073,2023-07-15,465.21,Home & Garden
1074,2023-12-03,94.58,Clothing
1075,2023-11-17,395.91,Home & Garden
1076,2023-05-10,225.9,Clothing
1077,2023-11-03,77.26,Electronics
1078,2023-12-19,366.61,Electronics
1079,2023-12-30,93.36,Groceries
1080,2023-12-05,412.3,Home & Garden
1081,2023-07-05,142.58,Home & Garden
1082,2023-09-29,101.75,Books
1083,2023-01-29,349.92,Home & Garden
1084,2023-11-24,443.1,Electronics
1085,2023-10-11,365.77,Electronics
1086,2023-08-05,242.12,Electronics
1087,2023-11-10,350.07,Groceries
1088,2023-11-11,172.19,Books
1089,2023-08-05,417.94,Groceries
1090,2023-09-27,58.3,Home & Garden
1091,2023-03-20,335.37,Home & Garden
1092,2023-10-04,344.64,Home & Garden
1093,2023-03-13,468.76,Groceries
1094,2023-07-03,282.94,Home & Garden
1095,2023-10-28,371.24,Books
1096,2023-08-24,437.86,Books
1097,2023-09-03,179.3,Electronics
1098,2023-04-02,345.1,Clothing
1099,2023-02-14,389.61,Electronics
1100,2023-09-29,139.49,Electronics
1101,2023-03-29,429.62,Books
1102,2023-03-19,308.35,Books
1103,2023-04-06,302.3,Groceries
1104,2023-04-21,210.99,Home & Garden
1105,2023-07-30,92.91,Clothing
1106,2023-05-13,361.47,Groceries
1107,2023-01-29,217.07,Groceries
1108,2023-07-13,285.45,Books
1109,2023-02-19,491.64,Books
1110,2023-12-10,175.24,Home & Garden
1111,2023-02-27,109.56,Clothing
1112,2023-07-28,112.81,Electronics
1113,2023-02-11,218.16,Home & Garden
1114,2023-08-29,463.45,Home & Garden
1115,2023-07-14,206.26,Electronics
1116,2023-10-01,71.55,Home & Garden
1117,2023-01-21,366.12,Groceries
1118,2023-06-16,379.88,Home & Garden
1119,2023-11-17,409.55,Groceries
1120,2023-05-15,281.97,Electronics
1121,2023-08-25,308.25,Books
1122,2023-05-31,297.68,Home & Garden
1123,2023-03-21,250.95,Groceries
1124,2023-03-16,297.03,Groceries
1125,2023-06-12,326.27,Groceries
1126,2023-06-18,55.24,Groceries
1127,2023-06-16,493.17,Clothing
1128,2023-05-30,243.41,Electronics
1129,2023-10-18,320.13,Clothing
1130,2023-06-10,133.84,Home & Garden
1131,2023-10-28,383.24,Electronics
1132,2023-04-10,231.04,Clothing
1133,2023-10-25,225.69,Books
1134,2023-09-07,334.15,Home & Garden
1135,2023-12-26,62.68,Clothing
1136,2023-09-09,165.13,Electronics
1137,2023-11-01,449.83,Groceries
1138,2023-05-19,382.15,Clothing
1139,2023-11-21,352.4,Home & Garden
1140,2023-10-01,243.49,Electronics
1141,2023-09-17,177.41,Home & Garden
1142,2023-04-12,418.88,Home & Garden
1143,2023-04-05,361.44,Groceries
1144,2023-10-13,324.7,Electronics
1145,2023-04-13,54.37,Books
1146,2023-05-04,142.71,Groceries
1147,2023-06-08,158.23,Clothing
1148,2023-07-23,60.53,Groceries
1149,2023-11-13,227.4,Home & Garden
1150,2023-05-16,396.52,Books
1151,2023-06-29,217.74,Home & Garden
1152,2023-09-02,279.67,Groceries
1153,2023-03-15,233.85,Home & Garden
1154,2023-06-18,136.33,Groceries
1155,2023-09-01,433.4,Clothing
1156,2023-01-22,477.09,Home & Garden
1157,2023-04-05,405.77,Home & Garden
1158,2023-05-24,222.63,Electronics
1159,2023-08-29,425.84,Groceries
1160,2023-10-01,433.58,Groceries
1161,2023-09-24,146.82,Home & Garden
1162,2023-05-26,172.36,Electronics
1163,2023-05-12,200.59,Home & Garden
1164,2023-03-15,375.98,Electronics
1165,2023-10-13,162.56,Electronics
1166,2023-07-15,248.38,Home & Garden
1167,2023-08-15,63.54,Home & Garden
1168,2023-05-13,252.83,Books
1169,2023-12-13,121.45,Home & Garden
1170,2023-04-11,114.32,Electronics
1171,2023-05-15,167.82,Home & Garden
1172,2023-02-02,385.04,Groceries
1173,2023-03-23,242.91,Groceries
1174,2023-04-30,352.15,Home & Garden
1175,2023-09-03,460.34,Electronics
1176,2023-10-21,328.17,Groceries
1177,2023-04-30,297.41,Books
1178,2023-10-11,288.27,Clothing
1179,2023-02-21,326.15,Groceries
1180,2023-03-20,451.28,Groceries
1181,2023-03-28,391.82,Home & Garden
1182,2023-04-06,360.09,Home & Garden
1183,2023-01-09,160.55,Electronics
1184,2023-11-09,245.09,Books
1185,2023-10-13,238.32,Books
1186,2023-06-06,493.9,Electronics
1187,2023-07-06,55.25,Clothing
1188,2023-04-22,417.26,Home & Garden
1189,2023-05-25,292.86,Books
1190,2023-03-01,466.31,Clothing
1191,2023-09-05,338.61,Clothing
1192,2023-01-08,172.02,Electronics
1193,2023-10-16,91.22,Clothing
1194,2023-08-01,335.93,Electronics
1195,2023-08-24,418.75,Books
1196,2023-03-17,64.46,Books
1197,2023-08-10,168.48,Home & Garden
1198,2023-02-10,338.44,Clothing
1199,2023-01-01,455.71,Books
1200,2023-08-01,231.48,Books
1201,2023-04-20,104.24,Clothing
1202,2023-04-03,341.81,Home & Garden
1203,2023-07-25,123.68,Home & Garden
1204,2023-06-15,455.72,Books
1205,2023-03-03,447.47,Clothing
1206,2023-04-14,83.1,Groceries
1207,2023-03-10,389.28,Clothing
1208,2023-07-05,202.56,Books
1209,2023-05-13,51.32,Groceries
1210,2023-04-16,286.43,Groceries
1211,2023-02-06,406.37,Clothing
1212,2023-12-03,152.34,Home & Garden
1213,2023-06-15,282.35,Home & Garden
1214,2023-08-11,63.4,Clothing
1215,2023-10-19,141.39,Books
1216,2023-05-09,167.09,Clothing
1217,2023-02-19,97.5,Clothing
1218,2023-07-05,429.49,Clothing
1219,2023-09-23,307.51,Groceries
1220,2023-02-20,407.27,Home & Garden
1221,2023-08-14,148.39,Groceries
1222,2023-06-26,176.93,Home & Garden
1223,2023-01-13,372.65,Books
1224,2023-07-18,168.55,Electronics
1225,2023-05-05,371.26,Groceries
1226,2023-04-10,381.54,Electronics
1227,2023-12-25,92.06,Clothing
1228,2023-02-06,383.75,Home & Garden
1229,2023-10-14,63.31,Groceries
1230,2023-04-25,399.95,Clothing
1231,2023-05-28,90.47,Groceries
1232,2023-02-05,70.95,Home & Garden
1233,2023-09-28,290.3,Electronics
1234,2023-01-30,266.24,Home & Garden
1235,2023-03-02,395.6,Groceries
1236,2023-12-04,154.26,Groceries
1237,2023-11-20,467.99,Clothing
1238,2023-10-13,418.87,Clothing
1239,2023-06-05,233.36,Home & Garden
1240,2023-05-12,480.39,Home & Garden
1241,2023-02-03,169.15,Clothing
1242,2023-09-03,163.19,Electronics
1243,2023-08-17,180.38,Clothing
1244,2023-02-26,328.95,Groceries
1245,2023-10-05,137.73,Groceries
1246,2023-06-17,447.51,Groceries
1247,2023-08-23,322.83,Home & Garden
1248,2023-11-27,476.27,Home & Garden
1249,2023-01-30,452.5,Books
1250,2023-08-30,273.1,Home & Garden
1251,2023-02-28,193.03,Books
1252,2023-10-08,454.32,Books
1253,2023-04-25,483.86,Books
1254,2023-09-30,439.25,Groceries
1255,2023-12-23,380.04,Groceries
1256,2023-05-04,224.36,Groceries
1257,2023-01-14,312.33,Clothing
1258,2023-09-15,470.99,Home & Garden
1259,2023-09-09,350.26,Electronics
1260,2023-09-16,183.16,Electronics
1261,2023-11-19,289.41,Clothing
1262,2023-05-28,486.32,Electronics
1263,2023-09-08,176.06,Groceries
1264,2023-06-08,395.18,Books
1265,2023-02-09,429.0,Home & Garden
1266,2023-03-19,288.21,Electronics
1267,2023-10-10,59.54,Home & Garden
1268,2023-05-21,476.62,Groceries
1269,2023-08-30,355.3,Groceries
1270,2023-09-15,408.43,Electronics
1271,2023-09-24,398.34,Home & Garden
1272,2023-12-29,367.57,Books
1273,2023-10-16,277.13,Clothing
1274,2023-10-12,74.47,Books
1275,2023-07-06,489.22,Books
1276,2023-07-14,332.86,Clothing
1277,2023-08-09,387.78,Groceries
1278,2023-03-07,162.01,Home & Garden
1279,2023-07-25,79.8,Electronics
1280,2023-12-06,130.65,Clothing
1281,2023-02-17,217.61,Clothing
1282,2023-03-23,61.56,Clothing
1283,2023-07-19,220.15,Clothing
1284,2023-11-06,82.78,Books
1285,2023-07-18,335.58,Clothing
1286,2023-05-18,190.88,Electronics
1287,2023-01-16,355.67,Home & Garden
1288,2023-10-02,317.06,Clothing
1289,2023-06-07,170.03,Electronics
1290,2023-07-01,227.48,Clothing
1291,2023-02-12,367.47,Clothing
1292,2023-05-11,322.1,Groceries
1293,2023-10-13,133.38,Books
1294,2023-02-05,318.86,Home & Garden
1295,2023-10-03,248.22,Electronics
1296,2023-01-24,441.71,Clothing
1297,2023-05-21,54.13,Clothing
1298,2023-12-22,443.83,Groceries
1299,2023-07-04,366.7,Electronics
1300,2023-07-14,251.08,Electronics
1301,2023-10-04,378.38,Books
1302,2023-05-12,114.93,Groceries
1303,2023-03-23,285.01,Groceries
1304,2023-02-08,393.7,Electronics
1305,2023-02-12,460.65,Clothing
1306,2023-02-07,371.64,Home & Garden
1307,2023-12-29,187.69,Books
1308,2023-02-10,373.51,Clothing
1309,2023-10-11,399.1,Groceries
1310,2023-05-13,243.51,Electronics
1311,2023-06-15,317.09,Electronics
1312,2023-10-19,52.9,Electronics
1313,2023-01-31,170.76,Books
1314,2023-09-21,436.14,Electronics
1315,2023-03-30,372.42,Books
1316,2023-08-28,434.59,Clothing
1317,2023-05-28,454.22,Groceries
1318,2023-11-30,290.3,Groceries
1319,2023-11-09,426.2,Clothing
1320,2023-03-02,91.72,Clothing
1321,2023-01-25,219.82,Clothing
1322,2023-06-10,391.86,Electronics
1323,2023-12-31,82.92,Clothing
1324,2023-10-23,393.75,Home & Garden
1325,2023-04-15,482.91,Groceries
1326,2023-04-27,208.34,Books
1327,2023-01-17,442.1,Groceries
1328,2023-08-07,267.55,Books
1329,2023-07-28,105.11,Electronics
1330,2023-10-30,89.15,Clothing
1331,2023-08-13,229.68,Electronics
1332,2023-04-05,330.2,Clothing
1333,2023-12-07,437.8,Groceries
1334,2023-10-07,253.09,Books
1335,2023-05-24,263.67,Home & Garden
1336,2023-06-22,453.52,Groceries
1337,2023-03-25,103.85,Home & Garden
1338,2023-04-30,483.49,Clothing
1339,2023-02-25,400.49,Groceries
1340,2023-12-21,164.92,Electronics
1341,2023-10-29,297.31,Clothing
1342,2023-12-04,101.4,Clothing
1343,2023-08-04,450.07,Books
1344,2023-03-19,479.3,Home & Garden
1345,2023-12-17,252.93,Clothing
1346,2023-08-20,348.12,Clothing
1347,2023-08-14,56.64,Books
1348,2023-10-12,341.01,Books
1349,2023-09-02,289.37,Groceries
1350,2023-03-07,224.12,Clothing
1351,2023-03-10,352.38,Home & Garden
1352,2023-08-02,237.46,Groceries
1353,2023-09-10,222.79,Groceries
1354,2023-02-18,312.81,Electronics
1355,2023-04-10,446.35,Home & Garden
1356,2023-03-11,97.13,Clothing
1357,2023-04-10,382.79,Groceries
1358,2023-03-13,104.96,Groceries
1359,2023-01-02,208.6,Home & Garden
1360,2023-05-10,424.9,Electronics
1361,2023-07-19,353.17,Home & Garden
1362,2023-06-03,199.68,Clothing
1363,2023-04-11,396.37,Home & Garden
1364,2023-03-19,52.28,Clothing
1365,2023-04-19,447.49,Books
1366,2023-06-28,249.36,Books
1367,2023-04-07,494.79,Books
1368,2023-02-13,323.72,Home & Garden
1369,2023-10-03,149.98,Home & Garden
1370,2023-12-21,452.36,Groceries
1371,2023-10-29,303.94,Electronics
1372,2023-04-11,92.71,Electronics
1373,2023-12-03,228.63,Books
1374,2023-04-23,476.57,Home & Garden
1375,2023-08-23,124.6,Electronics
1376,2023-01-09,127.83,Clothing
1377,2023-07-31,336.69,Books
1378,2023-03-06,296.18,Groceries
1379,2023-04-07,67.53,Electronics
1380,2023-12-30,121.13,Books
1381,2023-12-08,464.47,Home & Garden
1382,2023-10-08,70.0,Books
1383,2023-01-03,273.04,Home & Garden
1384,2023-04-19,428.36,Clothing
1385,2023-07-23,384.47,Groceries
1386,2023-09-01,143.5,Groceries
1387,2023-10-12,138.4,Electronics
1388,2023-12-18,411.84,Groceries
1389,2023-03-07,180.61,Electronics
1390,2023-07-30,175.23,Books
1391,2023-01-22,430.51,Home & Garden
1392,2023-04-22,158.55,Groceries
1393,2023-07-17,173.3,Books
1394,2023-10-17,358.07,Groceries
1395,2023-04-17,304.17,Clothing
1396,2023-05-11,133.45,Home & Garden
1397,2023-01-28,117.71,Books
